3610.508    500.000
3612.873    350.000
3650.158    1000.000
3654.840    225.000
3662.887     100.000
3663.284     240.000
4046.563    3400.000
4077.831     300.000
4358.327    12000.000
4678.149    2800.000
4680.140    600.000
4722.150    1200.000
4799.912    7100.000
4810.530    1900.000
5085.822    10500.000
5460.735    17000.000
